NAME,SIMBADNAME,SIMBADURL,DATE,MASS,R,BMV,MSTAR,RSTAR,TEFF,A,PER,ECC,DIST,NCOMP,PLANETDISCMETH
Kepler-334 c,Kepler-334,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-334,2014,0.0100631,0.127576,,,1.068,5828,0.106855,12.758005,,,3,Transit
Kepler-372 c,Kepler-372,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-372,2014,0.0155228,0.186457,,,1.137,6509,0.144457,20.053763,,,3,Transit
Kepler-127 b,Kepler-127,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-127,2014,0.00937625,0.1249,,,1.359,6106,0.11603,14.435889,,,3,Transit
HD 44219 b,HD 44219,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+44219,2010,0.589265,,0.687,1,1.36324,5752,1.18713,472.3,0.61,50.4286,1,RV
75 Cet b,75 Cet,http://simbad.harvard.edu/simbad/sim-id?Ident=75+Cet,2012,2.7597,,1.009,2.15,10.5,4904,1.97678,691.9,0.117,81.4332,1,RV
Kepler-27 b,Kepler-27,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-27,2011,0.051622,0.356538,,0.65,0.59,5400,0.10464,15.3348,0,,2,Transit
Kepler-210 b,Kepler-210,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-210,2014,0.0258466,0.262289,,,0.65,4559,0.0355986,2.453234,,,2,Transit
Kepler-40 b,KOI-428,http://simbad.harvard.edu/simbad/sim-id?Ident=KOI-428,2011,2.17684,1.17,0.139,1.48,2.13,6510,0.0806644,6.87349,0,2700,1,Transit
Kepler-171 c,Kepler-171,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-171,2014,0.020389,0.228388,,,0.839,5642,0.0994986,11.463462,,,3,Transit
Kepler-298 c,Kepler-298,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-298,2014,0.0142208,0.172183,,,0.582,4465,0.157953,22.92881,,,3,Transit
Kepler-331 c,Kepler-331,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-331,2014,0.0135483,0.164154,,,0.492,4347,0.130814,17.28111,,,3,Transit
HD 220074 b,HR 8881,http://simbad.harvard.edu/simbad/sim-id?Ident=HR+8881,2013,11.1883,,1.678,1.2,54.7067,3935,1.60044,672.1,0.14,324.675,1,RV
Kepler-133 b,Kepler-133,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-133,2014,0.0129814,0.157017,,,1.425,5736,0.0791285,8.129976,,,2,Transit
WASP-89 b,,,2015,5.82191,1.04,,0.92,0.88,4955,0.0427555,3.3564227,0.193,,1,Transit
HAT-P-39 b,HAT-P-39,http://simbad.harvard.edu/simbad/sim-id?Ident=HAT-P-39,2012,0.599196,1.571,,1.404,1.625,6430,0.0509456,3.54387,0,642,1,Transit
WASP-26 b,WASP-26,http://simbad.harvard.edu/simbad/sim-id?Ident=WASP-26,2010,1.01746,1.32,0.32,1.12,1.34,5059,0.0399686,2.7566,0,250,1,Transit
WASP-71 b,WASP-71,http://simbad.harvard.edu/simbad/sim-id?Ident=WASP-71,2013,2.242,1.5,0.79,1.572,2.32,6050,0.0463361,2.9036747,0,200,1,Transit
HIP 2247 b,HIP 2247,http://simbad.harvard.edu/simbad/sim-id?Ident=HIP+2247,2009,5.12319,,1.128,0.74,1.07261,4714,1.33884,655.6,0.54,35.7015,1,RV
GJ 876 d,GJ 876,http://simbad.harvard.edu/simbad/sim-id?Ident=GJ+876,2005,0.0184193,,1.597,0.32,,,0.0208066,1.93778,0.207,4.68867,4,RV
Kepler-312 c,Kepler-312,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-312,2014,0.0296032,0.281024,,,1.467,6115,0.142982,19.747412,,,2,Transit
OGLE-TR-56 b,OGLE-TR-56,http://simbad.harvard.edu/simbad/sim-id?Ident=OGLE-TR-56,2003,1.39,1.363,,1.228,1.363,6050,0.0238308,1.211909,0,1500,1,Transit
Kepler-235 c,Kepler-235,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-235,2014,0.00692663,0.114194,,,0.554,4255,0.0771364,7.824904,,,4,Transit
Kepler-146 c,Kepler-146,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-146,2014,0.0292202,0.27924,,,1.208,5948,0.353393,76.732171,,,2,Transit
Kepler-372 d,Kepler-372,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-372,2014,0.0125062,0.150772,,,1.137,6509,0.189342,30.092568,,,3,Transit
Kepler-156 b,Kepler-156,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-156,2014,0.0174811,0.205192,,,0.807,5094,0.0570224,4.973456,,,2,Transit
HD 38529 b,HD 38529,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+38529,2001,0.803263,,0.773,1.34,2.02418,5674,0.1272,14.310195,0.243663,39.2773,2,RV
Kepler-393 c,Kepler-393,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-393,2014,0.00789025,0.118655,,,1.382,6189,0.11698,14.613612,,,2,Transit
Kepler-136 c,Kepler-136,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-136,2014,0.014692,0.177536,,,1.355,6165,0.126325,16.399235,,,2,Transit
Kepler-436 b,Kepler-436,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-436,2010,0.0226353,0.243556,,0.729,0.697,4651,0.281824,64.00205,0,618,1,Transit
WASP-82 b,,,2013,1.25,1.67,,1.64,2.18,6480,0.0448251,2.705785,0,200,1,Transit
BD +20 2457 c,BD +20 2457,http://simbad.harvard.edu/simbad/sim-id?Ident=BD+%2B20+2457,2009,6.90191,,1.25,1.06,32.9639,4259,1.45701,621.99,0.18,424.628,2,RV
Kepler-144 b,Kepler-144,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-144,2014,0.00789025,0.118655,,,1.235,6075,0.0637947,5.885273,,,2,Transit
HD 22781 b,HD 22781,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+22781,2011,13.8403,,0.85,0.75,0.720445,5027,1.16847,528.07,0.8191,32.7761,1,RV
Kepler-208 d,Kepler-208,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-208,2014,0.00554835,0.107057,,,1.314,6092,0.09757,11.131786,,,4,Transit
Kepler-286 e,Kepler-286,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-286,2014,0.0130508,0.157909,,,0.863,5580,0.185669,29.221289,,,4,Transit
Kepler-351 b,Kepler-351,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-351,2014,0.0279223,0.272995,,,0.854,5643,0.217522,37.054919,,,2,Transit
HD 120084 b,HR 5184,http://simbad.harvard.edu/simbad/sim-id?Ident=HR+5184,2013,4.4772,,1,2.39,10.9537,4892,4.26892,2082,0.66,97.6562,1,RV
HD 95127 b,HD 95127,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+95127,2015,5.0362,,,1.2,20,4218,1.2802,482,0.11,326.797,1,RV
Kepler-387 b,Kepler-387,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-387,2014,0.00324127,0.0918904,,,1.046,5774,0.0701869,6.791636,,,2,Transit
HD 20868 b,HD 20868,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+20868,2009,2.00901,,1.037,0.78,1.15581,4795,0.947319,380.85,0.75,46.2107,1,RV
HAT-P-9 b,HAT-P-9,http://simbad.harvard.edu/simbad/sim-id?Ident=HAT-P-9,2009,0.776601,1.4,0.5,1.28,1.32,6350,0.0528645,3.92289,0,480.769,1,Transit
Kepler-33 e,Kepler-33,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-33,2011,0.0525296,0.358929,0.65,1.291,1.82,5904,0.213825,31.7844,0,,5,Transit
Kepler-216 c,Kepler-216,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-216,2014,0.0275635,0.271211,,,1.26,6091,0.131447,17.406669,,,2,Transit
Kepler-365 c,Kepler-365,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-365,2014,0.0121773,0.146311,,,1.048,6012,0.13334,17.784129,,,2,Transit
Kepler-19 b,Kepler-19,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-19,2011,0.0165942,0.197074,0.84,0.936,0.85,5541,0.0845828,9.2869944,0,,1,Transit
Kepler-130 b,Kepler-130,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-130,2014,0.00313003,0.0909983,,,1.127,5884,0.0812393,8.457458,,,2,Transit
Kepler-160 c,Kepler-160,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-160,2014,0.0400599,0.322063,,,0.884,5857,0.112047,13.699087,,,2,Transit
Kepler-207 c,Kepler-207,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-207,2014,0.0117855,0.133821,,,1.588,5920,0.0413536,3.071571,,,3,Transit
Kepler-284 b,Kepler-284,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-284,2014,0.0168894,0.199839,,,0.814,5615,0.106526,12.699149,,,2,Transit
Kepler-326 b,Kepler-326,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-326,2014,0.0123086,0.135605,,,0.801,5105,0.0335877,2.248329,,,3,Transit
HD 107148 b,HD 107148,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+107148,2006,0.212171,,0.707,1.137,1.04161,5797.24,0.270013,48.056,0.05,51.2033,1,RV
HD 1666 b,HD 1666,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+1666,2015,6.47072,,0.53,1.5,1.93,6317,0.937147,270,0.63,110.6,1,RV
Kepler-200 c,Kepler-200,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-200,2014,0.011856,0.14185,,,0.944,5678,0.0921796,10.222157,,,2,Transit
Kepler-95 b,KOI-122,http://simbad.harvard.edu/simbad/sim-id?Ident=KOI-122,2014,0.0409024,0.305112,,1.08,1.41,5699,0.102439,11.5231,0,,1,Transit
Kepler-280 c,Kepler-280,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-280,2014,0.0148535,0.17932,,,0.886,5744,0.0557436,4.807091,,,2,Transit
KIC 11442793 e,2MASS J18574403+4918185,http://simbad.harvard.edu/simbad/sim-id?Ident=2MASS+J18574403%2B4918185,2013,0.021628,0.237,,1.2,1.2,6080,0.423643,91.93913,,780,7,Transit
Kepler-249 d,Kepler-249,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-249,2014,0.0117295,0.140066,,,0.482,3568,0.120974,15.368459,,,3,Transit
51 Peg b,51 Peg,http://simbad.harvard.edu/simbad/sim-id?Ident=51+Peg,1995,0.461143,,0.666,1.054,1.02451,5786.68,0.0521068,4.230785,0.013,15.6079,1,RV
WASP-60 b,WASP-60,http://simbad.harvard.edu/simbad/sim-id?Ident=WASP-60,2013,0.512143,0.86,0.68,1.078,1.14,5900,0.0531121,4.3050011,0,400,1,Transit
Kepler-99 b,KOI-305,http://simbad.harvard.edu/simbad/sim-id?Ident=KOI-305,2014,0.01935,0.132037,,0.79,0.73,4782,0.0500668,4.60358,0,,1,Transit
Kepler-125 c,Kepler-125,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-125,2014,0.00100422,0.0660184,,,0.512,3810,0.0629914,5.774464,,,2,Transit
HD 5319 c,HD 5319,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+5319,2015,1.15,,0.99,1.51,3.85,4958,2.0717,886,0.15,114,2,RV
Kepler-319 c,Kepler-319,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-319,2014,0.0212781,0.234633,,,0.903,5526,0.0712147,6.941357,,,3,Transit
Kepler-153 b,Kepler-153,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-153,2014,0.0255184,0.260505,,,0.892,5404,0.138715,18.870227,,,2,Transit
55 Cnc f,55 Cnc,http://simbad.harvard.edu/simbad/sim-id?Ident=55+Cnc,2008,0.172877,,0.869,0.905,0.943,5196,0.773567,261.2,0.32,12.3411,5,RV
Kepler-238 d,Kepler-238,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-238,2014,0.0281036,0.273887,,,1.43,5751,0.109494,13.233549,,,3,Transit
HAT-P-54 b,2MASS J06393552+2528571,http://simbad.harvard.edu/simbad/sim-id?Ident=2MASS+J06393552%2B2528571,2015,0.76,0.944,1.327,0.645,0.617,4390,0.0411908,3.799847,0,135.8,1,Transit
HIP 67851 b,HR 5224,http://simbad.harvard.edu/simbad/sim-id?Ident=HR+5224,2014,1.41789,,1.01,1.63,5.92,4890,0.458562,88.8,0.09,65.9631,1,RV
Kepler-153 c,Kepler-153,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-153,2014,0.0200225,0.225711,,,0.892,5404,0.254528,46.90232,,,2,Transit
HD 212301 b,HD 212301,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+212301,2006,0.39615,,0.56,1.05,,5997.91,0.034116,2.245715,0,54.9451,1,RV
Kepler-295 c,Kepler-295,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-295,2014,0.00508144,0.10438,,,0.898,5603,0.151444,21.526258,,,3,Transit
HAT-P-15 b,HAT-P-15,http://simbad.harvard.edu/simbad/sim-id?Ident=HAT-P-15,2010,1.95154,1.072,0.61,1.013,1.08,5568,0.0964692,10.863502,0.19,190.114,1,Transit
Kepler-24 e,Kepler-24,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-24,2014,0.0233538,0.248015,,,1.289,5897,0.139343,18.998355,,,4,Transit
HD 209458 b,HD 209458,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+209458,2000,0.689646,1.359,0.594,1.131,1.155,6065,0.047235,3.52474859,0,49.6278,1,RV
HD 102272 b,HD 102272,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+102272,2008,4.10898,,1.02,1.1,12.7057,4807,0.512595,127.58,0.05,243.902,1,RV
K2-3 d,,,2015,0.0116544,0.139,1.35,0.601,0.561,3896,0.207594,44.5631,,45,3,Transit
HD 181433 b,HD 181433,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+181433,2009,0.0237331,,1.01,0.78,1.00831,4962,0.0800943,9.3743,0.396,26.7594,3,RV
HD 187123 b,HD 187123,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+187123,1998,0.510056,,0.661,1.037,1.14277,5814.99,0.042091,3.0965828,0.0102736,48.2626,2,RV
HD 108147 b,HD 108147,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+108147,2002,0.257999,,0.537,1.171,1.29703,6156.24,0.101407,10.8985,0.53,38.0807,1,RV
Kepler-82 c,Kepler-82,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-82,2012,0.095206,0.477,,0.85,0.9,5512,0.256743,51.538,,,4,Transit
WASP-61 b,TYC 6469-1972-1,http://simbad.harvard.edu/simbad/sim-id?Ident=TYC+6469-1972-1,2012,2.05491,1.24,0.34,1.22,1.36,6250,0.0514489,3.8559,0,480.001,1,Transit
Kepler-58 b,Kepler-58,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-58,2011,0.0233176,0.247794,,0.95,1.03,5843,0.0905953,10.2184954,,,3,Transit
Kepler-379 b,Kepler-379,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-379,2014,0.0123078,0.148095,,,1.306,6054,0.144671,20.09838,,,2,Transit
Kepler-376 b,Kepler-376,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-376,2014,0.00371234,0.095459,,,1.175,5900,0.0566146,4.920199,,,2,Transit
HD 215497 c,HD 215497,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+215497,2010,0.327524,,0.953,0.872,1.10659,5113,1.28243,567.94,0.49,43.592,2,RV
Kepler-225 b,Kepler-225,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-225,2014,0.00554835,0.107057,,,0.48,3682,0.0698236,6.738975,,,2,Transit
CoRoT-17 b,CoRoT-17,http://simbad.harvard.edu/simbad/sim-id?Ident=CoRoT-17,2011,2.46001,1.02,1.5,1.04,1.5121,5740,0.0480499,3.7681,0,919.997,1,Transit
HD 20794 d,HD 20794,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+20794,2011,0.0147932,,0.711,0.7,1.22683,5401,0.349781,90.309,0,6.05987,3,RV
xi Aql b,xi Aql,http://simbad.harvard.edu/simbad/sim-id?Ident=xi+Aql,2008,1.77912,,1.023,1.11,10.45,4714,0.53813,136.75,0,56.2746,1,RV
Kepler-444 d,BD+41 3306,http://simbad.harvard.edu/simbad/sim-id?Ident=BD%2B41+3306,2010,0.000340205,0.0483,,0.758,0.752,5046,0.0601536,6.189392,0.18,35.7,5,Transit
Kepler-444 e,BD+41 3306,http://simbad.harvard.edu/simbad/sim-id?Ident=BD%2B41+3306,2010,0.000377818,0.0498,,0.758,0.752,5046,0.0698427,7.743493,0.1,35.7,5,Transit
HD 33564 b,HD 33564,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+33564,2005,9.12785,,0.506,1.25,,6250,1.1241,388,0.34,20.8855,1,RV
HD 40979 b,HD 40979,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+40979,2003,4.02224,,0.573,1.154,1.27973,6089.29,0.846038,264.15,0.252,33.1126,1,RV
GJ 581 c,GJ 581,http://simbad.harvard.edu/simbad/sim-id?Ident=GJ+581,2007,0.0167756,,1.6,0.31,0.299,3498,0.0729238,12.9182,0.07,6.24532,3,RV
HD 10180 c,HD 10180,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+10180,2011,0.0415054,,0.629,1.06,1.10851,5911,0.0641175,5.75962,0.077,39.0168,6,RV
WASP-31 b,WASP-31,http://simbad.harvard.edu/simbad/sim-id?Ident=WASP-31,2011,0.479329,1.537,0.31,1.165,1.252,6302,0.0466223,3.405909,0,400,1,Transit
bet UMi b,* bet UMi,http://simbad.harvard.edu/simbad/sim-id?Ident=*+bet+UMi,2014,6.1,,,1.4,38.3,4126,1.4219,522.3,0.19,40.14,1,RV
HD 134987 c,HD 134987,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+134987,2000,0.804926,,0.691,1.054,1.16572,5749.68,5.82513,5000,0.12,26.2055,2,RV
Kepler-102 d,KOI-82,http://simbad.harvard.edu/simbad/sim-id?Ident=KOI-82,2014,0.00574989,0.105263,0.51,0.8,0.74,4903,0.0860714,10.3117,0,,4,Transit
Kepler-164 d,Kepler-164,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-164,2014,0.0190864,0.218574,,,1.148,5888,0.184674,28.986769,,,3,Transit
HD 40307 b,HD 40307,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+40307,2009,0.0129071,,0.92,0.74,0.839223,4977,0.0468927,4.3115,0,12.9955,3,RV
WASP-101 b,WASP-101,http://simbad.harvard.edu/simbad/sim-id?Ident=WASP-101,2013,0.5,1.41,,1.34,1.29,6380,0.0505526,3.585722,0,,1,Transit
Kepler-199 c,Kepler-199,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-199,2014,0.0316029,0.289946,,,0.967,5644,0.323142,67.093408,,,2,Transit
Kepler-344 b,Kepler-344,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-344,2014,0.0210192,0.232849,,,0.976,5774,0.15349,21.963945,,,2,Transit
Kepler-132 b,Kepler-132,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-132,2014,0.0057099,0.107949,,,1.178,6003,0.0658943,6.178196,,,3,Transit
iota Dra b,iota Dra,http://simbad.harvard.edu/simbad/sim-id?Ident=iota+Dra,2002,9.31534,,1.166,1.14,11.99,4528,1.31029,511.098,0.7124,31.027,1,RV
HD 108874 b,HD 108874,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+108874,2003,1.2902,,0.738,0.95,1.12115,5550.95,1.03527,394.48124,0.1276,62.6174,2,RV
Kepler-250 d,Kepler-250,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-250,2014,0.0163243,0.194487,,,0.805,5160,0.132661,17.648312,,,3,Transit
Kepler-256 d,Kepler-256,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-256,2014,0.0194307,0.221251,,,1.301,5551,0.0634611,5.839172,,,4,Transit
Kepler-187 b,Kepler-187,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-187,2014,0.00960182,0.125792,,,1.287,6105,0.0567577,4.938864,,,2,Transit
HD 4732 b,HD 4732,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+4732,2013,2.37727,,0.945,1.74,5.55146,4959,1.19218,360.2,0.13,57.9039,2,RV
Kepler-374 d,Kepler-374,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-374,2014,0.00749504,0.11687,,,0.911,5977,0.0574402,5.028219,,,3,Transit
Kepler-383 c,Kepler-383,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-383,2014,0.00621274,0.110625,,,0.672,4710,0.193962,31.200751,,,2,Transit
HD 23596 b,HD 23596,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+23596,2003,7.74272,,0.634,1.159,1.96615,5903.55,2.77219,1561,0.266,50.4286,1,RV
Kepler-295 b,Kepler-295,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-295,2014,0.00587447,0.108841,,,0.898,5603,0.106224,12.645164,,,3,Transit
Kepler-171 d,Kepler-171,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-171,2014,0.0139171,0.168615,,,0.839,5642,0.227355,39.595519,,,3,Transit
HD 25171 b,HD 25171,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+25171,2011,0.956204,,0.554,1.09,1.06877,6160,3.03064,1845,0.08,54.9753,1,RV
HD 83443 b,HD 83443,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+83443,2002,0.395855,,0.811,0.991,0.942509,5453.4,0.0404623,2.985698,0.013,41.1692,1,RV
Kepler-287 b,Kepler-287,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-287,2014,0.0177874,0.207869,,,1.032,5806,0.145838,20.342199,,,2,Transit
WASP-36 b,WASP-36,http://simbad.harvard.edu/simbad/sim-id?Ident=WASP-36,2012,2.26929,1.269,0.400001,1.02,0.943,5881,0.0262601,1.5373653,0,450,1,Transit
Kepler-213 c,Kepler-213,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-213,2014,0.0178911,0.208761,,,1.195,5696,0.0558662,4.822962,,,2,Transit
Kepler-268 b,Kepler-268,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-268,2014,0.0202659,0.227496,,,1.274,6081,0.17147,25.934138,,,2,Transit
Kepler-430 b,2MASS J19311407+4934460,http://simbad.harvard.edu/simbad/sim-id?Ident=2MASS+J19311407%2B4934460,2010,0.0330424,0.296,,1.166,1.485,5884,0.224449,35.968,,,2,Transit
HD 43691 b,HD 43691,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+43691,2007,2.49717,,0.596,1.38,1.34586,6200,0.241901,36.959999,0.14,80.3859,1,RV
Kepler-204 b,Kepler-204,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-204,2014,0.0200225,0.225711,,,1.238,5812,0.115842,14.400974,,,2,Transit
Kepler-149 c,Kepler-149,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-149,2014,0.0119837,0.143635,,,0.953,5381,0.284166,55.328328,,,3,Transit
30 Ari B b,HIP 12184,http://simbad.harvard.edu/simbad/sim-id?Ident=HIP+12184,2009,9.87792,,0.51,1.16,1.02283,6300,0.99475,335.1,0.289,40.783,1,RV
HAT-P-6 b,HAT-P-6,http://simbad.harvard.edu/simbad/sim-id?Ident=HAT-P-6,2008,1.05957,1.33,0.67,1.29,1.46,6570,0.0523738,3.852985,0,261.097,1,Transit
Kepler-35 b,Kepler-35,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-35,2012,0.127011,0.728,,0.8877,1.0284,,0.48628,131.458,0.042,,1,Transit
Kepler-397 b,Kepler-397,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-397,2014,0.0192003,0.219467,,,0.767,5307,0.154824,22.250949,,,2,Transit
Kepler-129 c,Kepler-129,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-129,2014,0.0202659,0.227496,,,1.641,5770,0.369989,82.20017,,,2,Transit
Kepler-398 c,Kepler-398,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-398,2014,0.00302153,0.0901062,,,0.613,4493,0.0992436,11.419412,,,2,Transit
Kepler-211 b,Kepler-211,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-211,2014,0.00656354,0.11241,,,0.816,5123,0.0504476,4.138575,,,2,Transit
Kepler-242 b,Kepler-242,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-242,2014,0.0210192,0.232849,,,0.85,5020,0.0796077,8.20395,,,2,Transit
Kepler-138 b,Kepler-138,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-138,2014,0.00021,0.047,,0.521,0.442,3841,0.074609,10.312364,,,1,Transit
Kepler-389 b,Kepler-389,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-389,2014,0.0120453,0.134713,,,0.792,5376,0.0428881,3.244107,,,2,Transit
BD -08 2823 c,G 162-12,http://simbad.harvard.edu/simbad/sim-id?Ident=G+162-12,2010,0.328101,,1.071,0.74,1.27853,4746,0.679166,237.6,0.19,42.4989,2,RV
4 UMa b,4 UMa,http://simbad.harvard.edu/simbad/sim-id?Ident=4+UMa,2007,7.13242,,1.197,1.234,34.6101,4415,0.876999,269.29999,0.432,78.4929,1,RV
Qatar-1 b,Qatar-1,http://simbad.harvard.edu/simbad/sim-id?Ident=Qatar-1,2011,1.08979,1.164,1.057,0.85,0.823,4861,0.0234308,1.420033,0,175,1,Transit
HD 10697 b,HD 10697,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+10697,2000,6.23505,,0.72,1.112,1.54131,5680.44,2.13177,1075.2,0.099,32.5733,1,RV
Kepler-194 b,Kepler-194,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-194,2014,0.0120453,0.134713,,,1.025,6089,0.032015,2.092281,,,3,Transit
Kepler-221 d,Kepler-221,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-221,2014,0.022635,0.243554,,,0.821,5243,0.0910907,10.04156,,,4,Transit
Kepler-338 d,Kepler-338,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-338,2014,0.0268614,0.267642,,,1.735,5923,0.245507,44.431014,,,3,Transit
Kepler-32 e,Kepler-32,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-32,2011,0.0117511,0.133702,,0.54,0.53,3793,0.0323795,2.896,,303,5,Transit
HD 113337 b,HR 4934,http://simbad.harvard.edu/simbad/sim-id?Ident=HR+4934,2013,2.83,,0.43,1.4,1.5,6576.58,1.03346,324,0.46,36.8868,1,RV
Kepler-146 b,Kepler-146,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-146,2014,0.0427893,0.330984,,,1.208,5948,0.193788,31.158799,,,2,Transit
Kepler-11 f,GSC 03144-00002,http://simbad.harvard.edu/simbad/sim-id?Ident=GSC+03144-00002,2011,0.00723031,0.221888,,0.961,1.065,5663,0.250413,46.6888,0.013,,6,Transit
BD +20 2457 b,BD +20 2457,http://simbad.harvard.edu/simbad/sim-id?Ident=BD+%2B20+2457,2009,11.8883,,1.25,1.06,32.9639,4259,1.04992,379.63,0.15,200,2,RV
Kepler-176 c,Kepler-176,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-176,2014,0.0208911,0.231956,,,0.891,5232,0.106865,12.759712,,,3,Transit
mu Ara d,mu Ara,http://simbad.harvard.edu/simbad/sim-id?Ident=mu+Ara,2004,0.0345873,,0.694,1.147,1.25035,5784.28,0.0927843,9.6386,0.172,15.5111,4,RV
